"account","amount","date","description","type"
"82620766",0,1454170118314,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1454178657508,"Transfer from Current Account to Savings","SAW"
"9152783315",-27.83,1454311137466,"Superdrug","CAW"
"9152783315",-14.64,1454327397308,"Save the Children","CAW"
"9152783315",-4.04,1454304691518,"Supercuts","CAW"
"4904586269960133",-37.25,1454272458707,"Pizza Express","CCW"
"4590289553154174",-27.57,1454337930930,"M5 GoKarting","CCW"
"4590289553154174",-0.01,1454257601548,"Oxfam","CCW"
"4590289553154174",-7.23,1454302920787,"Shelter","CCW"
"4590289553154174",-2.39,1454329892645,"American Express","CCW"
"58876425",-15.02,1454317260069,"Transfer from Current Account to Savings","SAW"
"9152783315",15.02,1454260155511,"Transfer from Current Account to Savings","SAW"
"58876425",-9.73,1454302542700,"Transfer from Current Account to Savings","SAW"
"9152783315",9.73,1454309583444,"Transfer from Current Account to Savings","SAW"
"9152783315",16.73,1454409197449,"Alan Scott","CAD"
"9152783315",-20.04,1454375807248,"Sports Direct","CAW"
"4904586269960133",-24.62,1454397612555,"Sports Direct","CCW"
"9152783315",1.75,1454440611938,"Denise Patterson","CAD"
"4904586269960133",-18.41,1454460375417,"M5 GoKarting","CCW"
"58876425",-3.95,1454460151996,"Transfer from Current Account to Savings","SAW"
"9152783315",3.95,1454512190441,"Transfer from Current Account to Savings","SAW"
"9152783315",-44.62,1454590911596,"TV Licence","D/D"
"4590289553154174",-44.45,1454524144219,"Pizza Express","CCW"
"4590289553154174",-0.01,1454515737196,"WWF","CCW"
"4590289553154174",-21.5,1454686051133,"Primark","CCW"
"4590289553154174",-10.26,1454616968053,"Save the Children","CCW"
"4904586269960133",-4.97,1454726778647,"Barclaycard","CCW"
"4590289553154174",-38.38,1454701508511,"Morrisons","CCW"
"4590289553154174",-30.19,1454732889631,"Primark","CCW"
"4590289553154174",-16.23,1454758066753,"Sports Direct","CCW"
"9152783315",3.71,1454807645354,"Alan Scott","CAD"
"4904586269960133",-24.01,1454856420847,"M5 GoKarting","CCW"
"4590289553154174",-9.45,1454822646873,"MegaBus","CCW"
"58876425",0,1454857339910,"Transfer from Savings to Current Account","SAD"
"9152783315",0,1454824204615,"Transfer from Savings to Current Account","SAD"
"4590289553154174",-17.99,1454906558625,"Save the Children","CCW"
"4590289553154174",-43.24,1454897152941,"TicketMaster","CCW"
"4590289553154174",-4.59,1454898462932,"Oxfam","CCW"
"58876425",-5.56,1454899035247,"Transfer from Current Account to Savings","SAW"
"9152783315",5.56,1454927833960,"Transfer from Current Account to Savings","SAW"
"4590289553154174",-16.88,1455047295075,"Paintball UK","CCW"
"4590289553154174",-0.01,1455053050499,"RSPCA","CCW"
"4590289553154174",-3.46,1455049521381,"RSPCA","CCW"
"82620766",0,1455202617917,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1455201871685,"Transfer from Current Account to Savings","SAW"
"9152783315",0.17,1455256770938,"Brenda Ward","CAD"
"9152783315",1.63,1455259363139,"Alan Scott","CAD"
"9152783315",0.86,1455239832538,"Lori Alexander","CAD"
"9152783315",5.56,1455216397426,"Interest","CAD"
"82620766",0,1455239320155,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1455208894883,"Transfer from Current Account to Savings","SAW"
"9152783315",-800,1455349596727,"Rent","D/D"
"82620766",0,1455374601003,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1455323838190,"Transfer from Current Account to Savings","SAW"
"9152783315",-14.85,1455420108757,"Thames Water","D/D"
"9152783315",0.15,1455451542125,"Lori Alexander","CAD"
"9152783315",-22.91,1455524467890,"Sky Digital","D/D"
"82620766",0,1455510504206,"Transfer from Savings to Current Account","SAD"
"9152783315",0,1455489405060,"Transfer from Savings to Current Account","SAD"
"9152783315",0.72,1455622996150,"Lori Alexander","CAD"
"9152783315",15.44,1455720727409,"Alan Scott","CAD"
"58876425",-6.72,1455724909289,"Transfer from Current Account to Savings","SAW"
"9152783315",6.72,1455729050816,"Transfer from Current Account to Savings","SAW"
"58876425",-0.97,1456070200988,"Transfer from Current Account to Savings","SAW"
"9152783315",0.97,1456070588209,"Transfer from Current Account to Savings","SAW"
"4590289553154174",-0.84,1456182427384,"Oxfam","CCW"
"58876425",-0.93,1456188712651,"Transfer from Current Account to Savings","SAW"
"9152783315",0.93,1456223443461,"Transfer from Current Account to Savings","SAW"
"58876425",-8.86,1456155874900,"Transfer from Current Account to Savings","SAW"
"9152783315",8.86,1456237777815,"Transfer from Current Account to Savings","SAW"
"9152783315",2000,1456471432722,"Salary BACS Payment","BAC"
"9152783315",-39.39,1456491926834,"Virgin Media","D/D"
"58876425",-0.68,1456491866264,"Transfer from Current Account to Savings","SAW"
"9152783315",0.68,1456469494188,"Transfer from Current Account to Savings","SAW"
"82620766",0,1456424455839,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1456478815316,"Transfer from Current Account to Savings","SAW"
"9152783315",-15.85,1456523607635,"TicketMaster","CAW"
"9152783315",-398.88,1456535585928,"Payment received thank you","CCD"
"4590289553154174",398.88,1456554261807,"Payment received thank you","CCD"
"9152783315",-48.45,1456672866842,"NBS Personal Loan","D/D"
"9152783315",-21.1,1456665883083,"Paintball UK","CAW"
"9152783315",-10.03,1456641206560,"Payment received thank you","CCD"
"4904586269960133",10.03,1456631239948,"Payment received thank you","CCD"
"4904586269960133",-0.66,1456619505856,"American Express","CCW"
"4590289553154174",-32.84,1456627110378,"Paintball UK","CCW"
"9152783315",-17.16,1456705943016,"Shelter","CAW"
"9152783315",-24.39,1456683070367,"TicketMaster","CAW"
"4590289553154174",-0.01,1456759225864,"Wonga","CCW"
"9152783315",-177.45,1456838627869,"Payment received thank you","CCD"
"4590289553154174",177.45,1456788306068,"Payment received thank you","CCD"
"4590289553154174",-0.95,1456760521470,"Barclaycard","CCW"
"4590289553154174",-10.35,1456776988301,"Primark","CCW"
"82620766",0,1456827177913,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1456820613726,"Transfer from Current Account to Savings","SAW"
"9152783315",-1.74,1456872414472,"RSPCA","CAW"
"9152783315",-2.67,1456888456559,"RSPCA","CAW"
"9152783315",-10.93,1456880374040,"Save the Children","CAW"
"9152783315",-2.87,1456929113698,"Barclaycard","CAW"
"9152783315",-16.45,1456873674127,"Primark","CAW"
"58876425",1.68,1456929546720,"Transfer from Savings to Current Account","SAD"
"9152783315",-1.68,1456869768307,"Transfer from Savings to Current Account","SAD"
"9152783315",-94.57,1456998017088,"Payment received thank you","CCD"
"4904586269960133",94.57,1456976035479,"Payment received thank you","CCD"
"9152783315",-44.62,1457046739173,"TV Licence","D/D"
"9152783315",4.64,1457079587898,"Denise Patterson","CAD"
"82620766",0,1457157248074,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1457111402149,"Transfer from Current Account to Savings","SAW"
"9152783315",-9.31,1457217439385,"Matalan","CAW"
"9152783315",-18.95,1457272249937,"Lush","CAW"
"9152783315",-0.01,1457243617193,"National Express","CAW"
"4904586269960133",-6.06,1457263335767,"Matalan","CCW"
"4590289553154174",-10.45,1457233441119,"RSPCA","CCW"
"82620766",0,1457211480766,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1457212043794,"Transfer from Current Account to Savings","SAW"
"9152783315",-0.01,1457355713393,"Wonga","CAW"
"4590289553154174",-7.25,1457354634842,"Cancer Research","CCW"
"4904586269960133",-25.86,1457376884987,"Sports Direct","CCW"
"4904586269960133",-31.4,1457412695910,"M5 GoKarting","CCW"
"4904586269960133",-1.78,1457366514398,"Oxfam","CCW"
"4904586269960133",-20.63,1457445294649,"Sports Direct","CCW"
"9152783315",-51.71,1457442241498,"Payment received thank you","CCD"
"4904586269960133",51.71,1457376778050,"Payment received thank you","CCD"
"4590289553154174",-13.7,1457378775896,"Sports Direct","CCW"
"82620766",5.9,1457382049307,"Transfer from Savings to Current Account","SAD"
"9152783315",-5.9,1457365237091,"Transfer from Savings to Current Account","SAD"
"82620766",3.05,1457367582581,"Transfer from Savings to Current Account","SAD"
"9152783315",-3.05,1457376935576,"Transfer from Savings to Current Account","SAD"
"9152783315",-0.01,1457492409651,"Barclaycard","CAW"
"4904586269960133",-17.73,1457481730551,"Primark","CCW"
"4590289553154174",-16.83,1457500799152,"Supercuts","CCW"
"9152783315",2.9,1457620128795,"Denise Patterson","CAD"
"4590289553154174",-17.76,1457559803266,"Sports Direct","CCW"
"4590289553154174",-6.09,1457589863148,"National Express","CCW"
"4590289553154174",-0.01,1457578219473,"Sports Direct","CCW"
"4590289553154174",-17.09,1457550748594,"Matalan","CCW"
"4590289553154174",-2.6,1457554136558,"Shelter","CCW"
"4590289553154174",-28.93,1457559571532,"Superdrug","CCW"
"4590289553154174",-24.47,1457557098283,"Matalan","CCW"
"58876425",-7.94,1457572898611,"Transfer from Current Account to Savings","SAW"
"9152783315",7.94,1457612028344,"Transfer from Current Account to Savings","SAW"
"9152783315",-1.5,1457671578294,"National Express","CAW"
"9152783315",-7.8,1457650710259,"RSPCA","CAW"
"9152783315",-10.49,1457637510579,"Supercuts","CAW"
"9152783315",7.07,1457654673697,"Alan Scott","CAD"
"9152783315",-20.28,1457634552602,"Sainsburys","CAW"
"4904586269960133",-38.94,1457683851906,"M5 GoKarting","CCW"
"9152783315",16.66,1457715362570,"Alan Scott","CAD"
"9152783315",1.88,1457769403373,"Alan Scott","CAD"
"9152783315",-10.48,1457787352695,"Save the Children","CAW"
"4590289553154174",-5.77,1457729785287,"Hitachi Personal Finance","CCW"
"9152783315",-800,1457822097556,"Rent","D/D"
"9152783315",0.92,1457844224796,"Lori Alexander","CAD"
"4904586269960133",-1.06,1457880556865,"WWF","CCW"
"4590289553154174",-14.06,1457799462134,"M5 GoKarting","CCW"
"9152783315",-14.85,1457955403074,"Thames Water","D/D"
"4904586269960133",-42.81,1457906859720,"Bodyshop","CCW"
"4590289553154174",-21.08,1457938911314,"Paintball UK","CCW"
"4590289553154174",-40.61,1457921917793,"Sainsburys","CCW"
"4590289553154174",-14.16,1457892283822,"Primark","CCW"
"4590289553154174",-16.58,1457912962349,"Lush","CCW"
"58876425",-2.07,1457895918558,"Transfer from Current Account to Savings","SAW"
"9152783315",2.07,1457929609191,"Transfer from Current Account to Savings","SAW"
"9152783315",-22.91,1457975292936,"Sky Digital","D/D"
"9152783315",3.59,1457991858640,"Interest","CAD"
"9152783315",2.37,1458049713242,"Interest","CAD"
"4904586269960133",-2.86,1458028604707,"Wonga","CCW"
"4590289553154174",-8.7,1458019724218,"Wonga","CCW"
"4590289553154174",-27.84,1457971479646,"Pizza Express","CCW"
"58876425",-8.21,1457982953801,"Transfer from Current Account to Savings","SAW"
"9152783315",8.21,1458015201124,"Transfer from Current Account to Savings","SAW"
"4590289553154174",-9.35,1458107570888,"MegaBus","CCW"
"82620766",-2.69,1458097822935,"Transfer from Current Account to Savings","SAW"
"9152783315",2.69,1458125735047,"Transfer from Current Account to Savings","SAW"
"4904586269960133",-11.16,1458148709034,"Primark","CCW"
"4904586269960133",-33.08,1458148106951,"TicketMaster","CCW"
"4590289553154174",-27.59,1458224071881,"Sainsburys","CCW"
"58876425",-8.17,1458221169962,"Transfer from Current Account to Savings","SAW"
"9152783315",8.17,1458155346993,"Transfer from Current Account to Savings","SAW"
"4904586269960133",-6.77,1458272146292,"Oxfam","CCW"
"58876425",-4.62,1458275733658,"Transfer from Current Account to Savings","SAW"
"9152783315",4.62,1458271873184,"Transfer from Current Account to Savings","SAW"
"4904586269960133",-7.89,1458398062235,"Wonga","CCW"
"4590289553154174",-27.86,1458332321622,"Bodyshop","CCW"
"4590289553154174",-5.8,1458341924279,"MegaBus","CCW"
"9152783315",6.88,1458407578858,"Lori Alexander","CAD"
"4590289553154174",-3.55,1458463322296,"Sports Direct","CCW"
"82620766",0,1458456949480,"Transfer from Savings to Current Account","SAD"
"9152783315",0,1458433700989,"Transfer from Savings to Current Account","SAD"
"9152783315",5.53,1458504347739,"Denise Patterson","CAD"
"4904586269960133",-18.97,1458497886715,"Primark","CCW"
"9152783315",3.35,1458822962678,"Lori Alexander","CAD"
"4904586269960133",-21.89,1458873904684,"Pizza Express","CCW"
"9152783315",2000,1458922080181,"Salary BACS Payment","BAC"
"9152783315",-39.39,1458935542968,"Virgin Media","D/D"
"9152783315",-11.84,1458998252465,"Sports Direct","CAW"
"9152783315",-38.6,1458923501662,"Pizza Express","CAW"
"9152783315",-51.48,1458955252148,"Paintball UK","CAW"
"4904586269960133",-1,1459004631556,"Wonga","CCW"
"4904586269960133",-15.42,1459026396797,"Sports Direct","CCW"
"9152783315",-166.77,1459046867457,"Payment received thank you","CCD"
"4904586269960133",166.77,1459039780813,"Payment received thank you","CCD"
"9152783315",-48.45,1459168916840,"NBS Personal Loan","D/D"
"9152783315",-41.76,1459125277460,"Supercuts","CAW"
"9152783315",-2.67,1459108720706,"Barclaycard","CAW"
"9152783315",-0.01,1459150590881,"RSPCA","CAW"
"9152783315",-14.49,1459149169886,"Matalan","CAW"
"9152783315",-3.43,1459118908091,"Cancer Research","CAW"
"9152783315",0.6,1459132418770,"Nicole Bailey","CAD"
"9152783315",-7.56,1459174747184,"Save the Children","CAW"
"9152783315",-11.23,1459130722655,"Cancer Research","CAW"
"9152783315",-166.58,1459103783409,"Payment received thank you","CCD"
"4904586269960133",166.58,1459125485701,"Payment received thank you","CCD"
"9152783315",-4.65,1459093835781,"Payment received thank you","CCD"
"4904586269960133",4.65,1459113410667,"Payment received thank you","CCD"
"58876425",-22.85,1459133620980,"Transfer from Current Account to Savings","SAW"
"9152783315",22.85,1459150527632,"Transfer from Current Account to Savings","SAW"
"58876425",-11.64,1459166430969,"Transfer from Current Account to Savings","SAW"
"9152783315",11.64,1459110995773,"Transfer from Current Account to Savings","SAW"
"9152783315",-23.07,1459218719776,"Sainsburys","CAW"
"9152783315",-40.99,1459184935745,"Sainsburys","CAW"
"9152783315",-11.57,1459240689135,"Save the Children","CAW"
"9152783315",-22.86,1459245989040,"Paintball UK","CAW"
"9152783315",-0.01,1459188754304,"Arriva Wales","CAW"
"9152783315",-31.32,1459211263095,"TicketMaster","CAW"
"9152783315",-11.07,1459329596641,"Arriva Wales","CAW"
"9152783315",-8.7,1459411086147,"Save the Children","CAW"
"9152783315",-27.65,1459362094770,"Sainsburys","CAW"
"9152783315",-7.4,1459434473433,"American Express","CAW"
"9152783315",-1.32,1459367209927,"Save the Children","CAW"
"9152783315",-5.87,1459417820328,"Cancer Research","CAW"
"9152783315",0.11,1459399362515,"Lori Alexander","CAD"
"9152783315",-36.23,1459371948736,"Sainsburys","CAW"
"9152783315",-3.38,1459385081218,"WWF","CAW"
"9152783315",0.05,1459419213895,"Nicole Bailey","CAD"
"9152783315",-4.21,1459426791629,"Barclaycard","CAW"
"9152783315",-20.3,1459406854976,"Matalan","CAW"
"9152783315",-202.02,1459368672882,"Payment received thank you","CCD"
"4904586269960133",202.02,1459366321058,"Payment received thank you","CCD"
"82620766",-6.26,1459407689626,"Transfer from Current Account to Savings","SAW"
"9152783315",6.26,1459353025629,"Transfer from Current Account to Savings","SAW"
"9152783315",-44.97,1459484728760,"Paintball UK","CAW"
"9152783315",-39.31,1459520303666,"M5 GoKarting","CAW"
"9152783315",-6.29,1459512378995,"Arriva Wales","CAW"
"9152783315",-7.53,1459472632566,"Hitachi Personal Finance","CAW"
"9152783315",-10.16,1459524819533,"Cancer Research","CAW"
"9152783315",-22.27,1459527922643,"Pizza Express","CAW"
"9152783315",-40.91,1459551866795,"Morrisons","CAW"
"9152783315",1.6,1459547821381,"Interest","CAD"
"9152783315",-8.19,1459525892922,"Wonga","CAW"
"9152783315",-26.45,1459532415980,"Matalan","CAW"
"9152783315",-5.31,1459538633417,"Barclaycard","CAW"
"9152783315",-6.3,1459542674710,"Matalan","CAW"
"9152783315",-29.36,1459530579301,"Primark","CAW"
"9152783315",2.14,1459559040950,"Interest","CAD"
"4904586269960133",-34.61,1459550571031,"Superdrug","CCW"
"4904586269960133",-6.91,1459555163599,"WWF","CCW"
"4904586269960133",-6,1459557993456,"Shelter","CCW"
"4904586269960133",-31.67,1459530943714,"M5 GoKarting","CCW"
"82620766",0,1459539419291,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1459599096739,"Transfer from Current Account to Savings","SAW"
"9152783315",-0.73,1459677789761,"Bodyshop","CAW"
"9152783315",-19.9,1459669133215,"Supercuts","CAW"
"9152783315",7.2,1459611976494,"Alan Scott","CAD"
"9152783315",-11.79,1459615009029,"Oxfam","CAW"
"4904586269960133",-26.06,1459665080715,"M5 GoKarting","CCW"
"4904586269960133",-38.03,1459680632412,"TicketMaster","CCW"
"9152783315",-44.62,1459752102011,"TV Licence","D/D"
"9152783315",2.59,1459734841523,"Nicole Bailey","CAD"
"9152783315",0.47,1459698053300,"Alan Scott","CAD"
"4904586269960133",-41.54,1459767702974,"TicketMaster","CCW"
"58876425",-4.15,1459775144088,"Transfer from Current Account to Savings","SAW"
"9152783315",4.15,1459765733197,"Transfer from Current Account to Savings","SAW"
"9152783315",11.26,1459865400129,"Brenda Ward","CAD"
"4904586269960133",-2.75,1459810314064,"National Express","CCW"
"9152783315",5.15,1459885985782,"Interest","CAD"
"4904586269960133",-11.08,1459923934108,"Cancer Research","CCW"
"4904586269960133",-26.48,1459919128770,"Sainsburys","CCW"
"4904586269960133",-26.88,1459880493809,"Supercuts","CCW"
"4590289553154174",-9.91,1459911652588,"RSPCA","CCW"
"9152783315",10.89,1459974156115,"Denise Patterson","CAD"
"4904586269960133",-43.62,1459962070714,"TicketMaster","CCW"
"9152783315",2.52,1460167800015,"Alan Scott","CAD"
"58876425",-33.12,1460178711817,"Transfer from Current Account to Savings","SAW"
"9152783315",33.12,1460191608811,"Transfer from Current Account to Savings","SAW"
"9152783315",7.85,1460269018439,"Interest","CAD"
"9152783315",-1.83,1460282210481,"Cancer Research","CAW"
"9152783315",-5.63,1460235281184,"Hitachi Personal Finance","CAW"
"9152783315",-26.62,1460288225976,"TicketMaster","CAW"
"9152783315",-31.56,1460285889431,"Morrisons","CAW"
"9152783315",0.42,1460273879785,"Nicole Bailey","CAD"
"4904586269960133",-15.85,1460385894220,"Superdrug","CCW"
"58876425",-0.69,1460316821663,"Transfer from Current Account to Savings","SAW"
"9152783315",0.69,1460350897781,"Transfer from Current Account to Savings","SAW"
"9152783315",-7.14,1460450066592,"WWF","CAW"
"9152783315",-800,1460512970003,"Rent","D/D"
"4904586269960133",-0.01,1460552329445,"WWF","CCW"
"4904586269960133",-5.67,1460479235145,"Wonga","CCW"
"4904586269960133",-12.27,1460494341077,"Supercuts","CCW"
"9152783315",-14.85,1460566619854,"Thames Water","D/D"
"9152783315",2.38,1460610702493,"Denise Patterson","CAD"
"9152783315",8.35,1460599653852,"Alan Scott","CAD"
"4904586269960133",-10.29,1460594665785,"Bodyshop","CCW"
"4904586269960133",-10.86,1460632851696,"Sports Direct","CCW"
"4904586269960133",-35.36,1460615483048,"Supercuts","CCW"
"9152783315",-22.91,1460673259803,"Sky Digital","D/D"
"9152783315",2.08,1460785987683,"Alan Scott","CAD"
"4904586269960133",-4.77,1460792701292,"National Express","CCW"
"4904586269960133",-34.23,1460806953821,"Paintball UK","CCW"
"9152783315",0.98,1460828920709,"Nicole Bailey","CAD"
"4904586269960133",-3.79,1460888844543,"Cancer Research","CCW"
"9152783315",8.52,1460918261334,"Nicole Bailey","CAD"
"9152783315",0.34,1461074868204,"Interest","CAD"
"9152783315",3.1,1461054265793,"Interest","CAD"
"4904586269960133",-0.01,1461063532558,"American Express","CCW"
"4904586269960133",-9.22,1461052875171,"RSPCA","CCW"
"4904586269960133",-0.01,1461072281396,"Oxfam","CCW"
"4904586269960133",-9.32,1461034699627,"RSPCA","CCW"
"4904586269960133",-0.01,1461010022393,"Oxfam","CCW"
"9152783315",0.9,1461267218236,"Lori Alexander","CAD"
"58876425",-25.21,1461279695687,"Transfer from Current Account to Savings","SAW"
"9152783315",25.21,1461304283566,"Transfer from Current Account to Savings","SAW"
"4904586269960133",-2.83,1461385994820,"Arriva Wales","CCW"
"4904586269960133",-0.01,1461357693664,"Save the Children","CCW"
"82620766",0,1461362309049,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1461404063046,"Transfer from Current Account to Savings","SAW"
"58876425",0,1461504002877,"Transfer from Savings to Current Account","SAD"
"9152783315",0,1461480097749,"Transfer from Savings to Current Account","SAD"
"9152783315",0.33,1461517586830,"Nicole Bailey","CAD"
"9152783315",0.51,1461539519178,"Interest","CAD"
"4904586269960133",-31.76,1461562748682,"Morrisons","CCW"
"9152783315",2000,1461660158366,"Salary BACS Payment","BAC"
"9152783315",-39.39,1461655584472,"Virgin Media","D/D"
"9152783315",-7.82,1461718931183,"Cancer Research","CAW"
"9152783315",-22.36,1461695519411,"Sainsburys","CAW"
"9152783315",-5.78,1461766713842,"Bodyshop","CAW"
"9152783315",-3.76,1461689212448,"Arriva Wales","CAW"
"9152783315",-2.1,1461755315475,"Cancer Research","CAW"
"58876425",-1.15,1461759870111,"Transfer from Current Account to Savings","SAW"
"9152783315",1.15,1461696131692,"Transfer from Current Account to Savings","SAW"
"9152783315",-48.45,1461828436264,"NBS Personal Loan","D/D"
"9152783315",-51.76,1461852492500,"Payment received thank you","CCD"
"4904586269960133",51.76,1461794548344,"Payment received thank you","CCD"
"9152783315",-70.4,1461811158939,"Payment received thank you","CCD"
"4590289553154174",70.4,1461852855029,"Payment received thank you","CCD"
"9152783315",-108.89,1461780319071,"Payment received thank you","CCD"
"4590289553154174",108.89,1461815144786,"Payment received thank you","CCD"
"4590289553154174",-0.01,1461844107213,"Shelter","CCW"
"4590289553154174",-39.57,1461783781923,"Morrisons","CCW"
"9152783315",-22.48,1461912689735,"Matalan","CAW"
"4904586269960133",-13.15,1461875701106,"Wonga","CCW"
"9152783315",-41.74,1462016797542,"Morrisons","CAW"
"9152783315",-0.01,1461979776918,"American Express","CAW"
"9152783315",-23.59,1461977012356,"Paintball UK","CAW"
"4904586269960133",-10.97,1461962983004,"Superdrug","CCW"
"9152783315",-27.82,1462001129107,"Payment received thank you","CCD"
"4590289553154174",27.82,1461963951389,"Payment received thank you","CCD"
"9152783315",-13.61,1462094936619,"Superdrug","CAW"
"9152783315",-6.11,1462113168501,"Shelter","CAW"
"4904586269960133",-4.67,1462060920729,"National Express","CCW"
"4590289553154174",-7.13,1462063087486,"Save the Children","CCW"
"4590289553154174",-31.59,1462101717200,"Pizza Express","CCW"
"9152783315",-46.89,1462116268884,"Payment received thank you","CCD"
"4590289553154174",46.89,1462115871180,"Payment received thank you","CCD"
"4590289553154174",-0.01,1462036699665,"Lush","CCW"
"4590289553154174",-0.68,1462114804000,"RSPCA","CCW"
"4904586269960133",-9.2,1462157920092,"Primark","CCW"
"9152783315",-44.62,1462304936012,"TV Licence","D/D"
"9152783315",-5.87,1462339827826,"RSPCA","CAW"
"9152783315",-15.31,1462319747803,"Matalan","CAW"
"9152783315",0.59,1462297856189,"Lori Alexander","CAD"
"9152783315",-10.16,1462350026775,"Wonga","CAW"
"9152783315",-125.97,1462324241349,"Payment received thank you","CCD"
"4904586269960133",125.97,1462358672906,"Payment received thank you","CCD"
"4904586269960133",-32.22,1462299619006,"Sainsburys","CCW"
"9152783315",-112.44,1462326286739,"Payment received thank you","CCD"
"4904586269960133",112.44,1462303608097,"Payment received thank you","CCD"
"9152783315",-32,1462368268647,"Payment received thank you","CCD"
"4590289553154174",32,1462350150317,"Payment received thank you","CCD"
"4590289553154174",-8.33,1462325154437,"Oxfam","CCW"
"9152783315",-173.19,1462363044399,"Payment received thank you","CCD"
"4590289553154174",173.19,1462311350124,"Payment received thank you","CCD"
"9152783315",6.93,1462432575250,"Nicole Bailey","CAD"
"4904586269960133",-23.31,1462432205111,"TicketMaster","CCW"
"4904586269960133",-5.34,1462377823311,"American Express","CCW"
"4590289553154174",-11.33,1462404131003,"Save the Children","CCW"
"9152783315",13.66,1462475610536,"Brenda Ward","CAD"
"4904586269960133",-13.45,1462553716776,"Supercuts","CCW"
"4590289553154174",-7.17,1462592886234,"National Express","CCW"
"4590289553154174",-11.19,1462610096828,"Sports Direct","CCW"
"9152783315",-18.6,1462708706214,"M5 GoKarting","CAW"
"4590289553154174",-20.1,1462655253866,"Superdrug","CCW"
"9152783315",-21.42,1462709926197,"Payment received thank you","CCD"
"4590289553154174",21.42,1462688445525,"Payment received thank you","CCD"
"9152783315",-5.81,1462735104251,"WWF","CAW"
"4904586269960133",-8.9,1462748017986,"Save the Children","CCW"
"4590289553154174",-10.94,1462736035748,"Arriva Wales","CCW"
"4590289553154174",-8.17,1462778938184,"WWF","CCW"
"4590289553154174",-0.01,1462802850042,"Shelter","CCW"
"9152783315",-29.63,1462830193100,"Sainsburys","CAW"
"9152783315",-0.01,1462828234242,"Save the Children","CAW"
"4904586269960133",-26.72,1462837492679,"Morrisons","CCW"
"4590289553154174",-2.14,1462830989343,"Arriva Wales","CCW"
"4590289553154174",-5.79,1462821361966,"Cancer Research","CCW"
"4590289553154174",-42.73,1462932403634,"Pizza Express","CCW"
"4904586269960133",-8.2,1463014424662,"Barclaycard","CCW"
"4590289553154174",-0.01,1462984207904,"Save the Children","CCW"
"4590289553154174",-1.47,1463011316781,"Cancer Research","CCW"
"58876425",-2.36,1463039151614,"Transfer from Current Account to Savings","SAW"
"9152783315",2.36,1462995728084,"Transfer from Current Account to Savings","SAW"
"9152783315",-800,1463141540520,"Rent","D/D"
"4590289553154174",-10.54,1463092934433,"Matalan","CCW"
"4590289553154174",-7.53,1463103313024,"Arriva Wales","CCW"
"4590289553154174",-1.12,1463117687489,"Oxfam","CCW"
"9152783315",-14.85,1463206494250,"Thames Water","D/D"
"4590289553154174",-12.84,1463233500884,"Barclaycard","CCW"
"9152783315",-22.91,1463302132374,"Sky Digital","D/D"
"9152783315",5.93,1463316629173,"Brenda Ward","CAD"
"4904586269960133",-10.63,1463284107276,"Matalan","CCW"
"4904586269960133",-5.75,1463284554566,"Barclaycard","CCW"
"4590289553154174",-0.29,1463268824996,"Shelter","CCW"
"82620766",0,1463279446203,"Transfer from Savings to Current Account","SAD"
"9152783315",0,1463253374395,"Transfer from Savings to Current Account","SAD"
"9152783315",3.55,1463356592351,"Lori Alexander","CAD"
"4590289553154174",-24.72,1463330651996,"Primark","CCW"
"4590289553154174",-7.74,1463476505120,"Arriva Wales","CCW"
"4904586269960133",-17.94,1463520225504,"Bodyshop","CCW"
"9152783315",6.36,1463744319395,"Brenda Ward","CAD"
"4590289553154174",-2.83,1463727807460,"Supercuts","CCW"
"9152783315",20.75,1463770774660,"Denise Patterson","CAD"
"4590289553154174",-1.28,1463842466548,"Oxfam","CCW"
"4590289553154174",-14.57,1463837707536,"Matalan","CCW"
"4590289553154174",-13.41,1463786698194,"Supercuts","CCW"
"4590289553154174",-8.43,1463814506136,"Shelter","CCW"
"4590289553154174",-4.88,1463820047011,"Save the Children","CCW"
"4590289553154174",-0.01,1463771093357,"Barclaycard","CCW"
"9152783315",4.87,1463930154226,"Brenda Ward","CAD"
"4904586269960133",-6.33,1463972312559,"Shelter","CCW"
"4904586269960133",-20.38,1464048449891,"Matalan","CCW"
"9152783315",2000,1464275804494,"Salary BACS Payment","BAC"
"9152783315",-39.39,1464243271239,"Virgin Media","D/D"
"9152783315",0.73,1464194360280,"Alan Scott","CAD"
"9152783315",-5.45,1464206266183,"WWF","CAW"
"9152783315",-164.34,1464220360094,"Payment received thank you","CCD"
"4904586269960133",164.34,1464252082881,"Payment received thank you","CCD"
"9152783315",-29.98,1464267979100,"Payment received thank you","CCD"
"4590289553154174",29.98,1464203322090,"Payment received thank you","CCD"
"82620766",0,1464240040374,"Transfer from Current Account to Savings","SAW"
"9152783315",0,1464204941059,"Transfer from Current Account to Savings","SAW"
