"account","amount","date","description","type"
"71869266",-5.37,1454537858694,"Transfer from Current Account to Savings","SAW"
"7723109118",5.37,1454582671333,"Transfer from Current Account to Savings","SAW"
"7723109118",-23.17,1454628911708,"Lush","CAW"
"4899369886039161",-17.83,1454678795520,"Primark","CCW"
"4899369886039161",-7.28,1454679051111,"Arriva Wales","CCW"
"4528795504846924",-0.01,1454639593025,"Arriva Wales","CCW"
"7723109118",-4.36,1454771344018,"Arriva Wales","CAW"
"7723109118",-13.27,1454700639138,"National Express","CAW"
"7723109118",0.05,1454699497287,"Lori Alexander","CAD"
"00972013",0,1454744588372,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1454748298385,"Transfer from Current Account to Savings","SAW"
"7723109118",-6.01,1454835788518,"Lidl","CAW"
"7723109118",-112.61,1454807865968,"Payment received thank you","CCD"
"4899369886039161",112.61,1454806739028,"Payment received thank you","CCD"
"4899369886039161",-13.63,1454851956470,"Sports Direct","CCW"
"7723109118",-31.52,1454796086097,"Payment received thank you","CCD"
"4899369886039161",31.52,1454806374249,"Payment received thank you","CCD"
"4528795504846924",-13.17,1454789339258,"WWF","CCW"
"7723109118",-5.29,1454823451067,"Payment received thank you","CCD"
"4528795504846924",5.29,1454838092617,"Payment received thank you","CCD"
"4528795504846924",-4.08,1454789440563,"American Express","CCW"
"4528795504846924",-8.59,1454791608712,"American Express","CCW"
"7723109118",-9.67,1454863940269,"National Express","CAW"
"7723109118",-5.8,1454926798691,"Save the Children","CAW"
"7723109118",-1.91,1454929476344,"Shelter","CAW"
"7723109118",-3.43,1454917268115,"RSPCA","CAW"
"7723109118",-18.75,1455025668013,"Primark","CAW"
"4899369886039161",-24.9,1454977655519,"Matalan","CCW"
"00972013",0,1455022426110,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1455002318977,"Transfer from Current Account to Savings","SAW"
"7723109118",-30.93,1455113073394,"Payment received thank you","CCD"
"4899369886039161",30.93,1455109749265,"Payment received thank you","CCD"
"4899369886039161",-4.31,1455047425408,"Arriva Wales","CCW"
"4899369886039161",-2.45,1455062450518,"Shelter","CCW"
"4899369886039161",-0.01,1455101780551,"Cancer Research","CCW"
"71869266",-31.95,1455088549453,"Transfer from Current Account to Savings","SAW"
"7723109118",31.95,1455084825656,"Transfer from Current Account to Savings","SAW"
"00972013",0,1455051748636,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1455079806091,"Transfer from Current Account to Savings","SAW"
"7723109118",-0.45,1455186038208,"Save the Children","CAW"
"7723109118",-20.98,1455147134291,"Supercuts","CAW"
"7723109118",-9.18,1455175401545,"WWF","CAW"
"7723109118",-9.99,1455151635980,"Save the Children","CAW"
"7723109118",-17.64,1455186220591,"Supercuts","CAW"
"7723109118",-15.04,1455123735945,"Sports Direct","CAW"
"7723109118",-2.13,1455169711869,"Payment received thank you","CCD"
"4899369886039161",2.13,1455139281855,"Payment received thank you","CCD"
"4899369886039161",-22.41,1455201038729,"Sports Direct","CCW"
"4899369886039161",-29.19,1455153477524,"Primark","CCW"
"4899369886039161",-24.54,1455159568778,"Subway","CCW"
"4899369886039161",-10.59,1455130658874,"Lush","CCW"
"4899369886039161",-8.01,1455179075980,"Save the Children","CCW"
"7723109118",-5.53,1455290500859,"Churchill Insurance","D/D"
"00972013",0,1455243973480,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1455225477375,"Transfer from Current Account to Savings","SAW"
"4899369886039161",-3.96,1455335201757,"MegaBus","CCW"
"00972013",0,1455377485826,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1455294412883,"Transfer from Current Account to Savings","SAW"
"7723109118",-17.14,1455446241442,"Matalan","CAW"
"7723109118",-0.01,1455395533199,"Cancer Research","CAW"
"4899369886039161",-10.3,1455393855843,"American Express","CCW"
"4528795504846924",-1.34,1455395338541,"Shelter","CCW"
"4528795504846924",-10.48,1455444139538,"American Express","CCW"
"7723109118",-3.48,1455538198650,"NBS Personal Loan","D/D"
"7723109118",-480,1455516458646,"Rent","D/D"
"7723109118",2.69,1455534097850,"Denise Patterson","CAD"
"4528795504846924",-0.01,1455470655205,"Save the Children","CCW"
"71869266",-6.63,1455471815005,"Transfer from Current Account to Savings","SAW"
"7723109118",6.63,1455504474651,"Transfer from Current Account to Savings","SAW"
"4528795504846924",-4.63,1455592407113,"Supercuts","CCW"
"4528795504846924",-31.12,1455663998510,"Supercuts","CCW"
"71869266",-22.91,1455682926723,"Transfer from Current Account to Savings","SAW"
"7723109118",22.91,1455651074448,"Transfer from Current Account to Savings","SAW"
"4528795504846924",-23.12,1455800008482,"Matalan","CCW"
"4528795504846924",-20.36,1455863324296,"Groupon","CCW"
"4528795504846924",-0.01,1455835084250,"McColls","CCW"
"71869266",-13.8,1455861281828,"Transfer from Current Account to Savings","SAW"
"7723109118",13.8,1455869239705,"Transfer from Current Account to Savings","SAW"
"71869266",-3.15,1455877064604,"Transfer from Current Account to Savings","SAW"
"7723109118",3.15,1455852855071,"Transfer from Current Account to Savings","SAW"
"4528795504846924",-7.33,1455981362118,"National Express","CCW"
"00972013",0,1455942631876,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1455975915249,"Transfer from Current Account to Savings","SAW"
"71869266",-14.26,1456049422922,"Transfer from Current Account to Savings","SAW"
"7723109118",14.26,1456042820418,"Transfer from Current Account to Savings","SAW"
"7723109118",1.43,1456194848480,"Alan Scott","CAD"
"7723109118",-30.21,1456298621409,"Three Mobile","D/D"
"7723109118",-0.13,1456286916335,"Virgin Media","D/D"
"00972013",0,1456290801493,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1456275741835,"Transfer from Current Account to Savings","SAW"
"4899369886039161",-19.52,1456357618402,"National Express","CCW"
"7723109118",1600,1456483081018,"Salary BACS Payment","BAC"
"7723109118",-5.42,1456464252619,"WWF","CAW"
"00972013",0,1456427794499,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1456481287249,"Transfer from Current Account to Savings","SAW"
"7723109118",2.53,1456542150485,"Denise Patterson","CAD"
"7723109118",-7.83,1456555455182,"Supercuts","CAW"
"7723109118",-13.03,1456507669615,"McColls","CAW"
"7723109118",-14.27,1456568973185,"Lidl","CAW"
"7723109118",-5.19,1456513662616,"Save the Children","CAW"
"7723109118",-23.74,1456551932898,"Payment received thank you","CCD"
"4528795504846924",23.74,1456546414591,"Payment received thank you","CCD"
"4528795504846924",-25.64,1456512206887,"McColls","CCW"
"7723109118",-256.47,1456576526688,"Payment received thank you","CCD"
"4528795504846924",256.47,1456575405586,"Payment received thank you","CCD"
"4528795504846924",-24.46,1456577400665,"McColls","CCW"
"7723109118",-11.74,1456654477729,"Groupon","CAW"
"7723109118",-119.25,1456659824328,"Payment received thank you","CCD"
"4528795504846924",119.25,1456637258952,"Payment received thank you","CCD"
"4528795504846924",-12.58,1456659758397,"MegaBus","CCW"
"4528795504846924",-5.81,1456638532492,"Primark","CCW"
"00972013",0,1456718536962,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1456733136585,"Transfer from Current Account to Savings","SAW"
"7723109118",-3.58,1456770617731,"MegaBus","CAW"
"7723109118",-11.55,1456793363517,"Oxfam","CAW"
"4528795504846924",-0.01,1456818786693,"Save the Children","CCW"
"71869266",-15.75,1456809874042,"Transfer from Current Account to Savings","SAW"
"7723109118",15.75,1456813864721,"Transfer from Current Account to Savings","SAW"
"7723109118",-7.92,1456877157973,"Hitachi Personal Finance","CAW"
"4528795504846924",-10.58,1456900939808,"American Express","CCW"
"4528795504846924",-0.01,1456877512829,"WWF","CCW"
"4528795504846924",-11.84,1456854131227,"National Express","CCW"
"7723109118",-18.54,1456987169501,"Superdrug","CAW"
"7723109118",-2.12,1456946183644,"WWF","CAW"
"7723109118",-27.92,1456982500223,"Payment received thank you","CCD"
"4899369886039161",27.92,1456936009424,"Payment received thank you","CCD"
"4899369886039161",-9.24,1456945223603,"Shelter","CCW"
"7723109118",-36.91,1456990797768,"Payment received thank you","CCD"
"4899369886039161",36.91,1456955266858,"Payment received thank you","CCD"
"4528795504846924",-13.03,1456983470010,"Cancer Research","CCW"
"4528795504846924",-3.82,1456972818937,"Hitachi Personal Finance","CCW"
"4528795504846924",-19.11,1456982420656,"Arriva Wales","CCW"
"4528795504846924",-12.08,1456989124673,"Spotify","CCW"
"7723109118",24.76,1457101169727,"Nicole Bailey","CAD"
"7723109118",-26.26,1457023791448,"Payment received thank you","CCD"
"4899369886039161",26.26,1457070091119,"Payment received thank you","CCD"
"7723109118",-18.15,1457181364756,"Odeon Cinemas","CAW"
"71869266",-6.83,1457182799909,"Transfer from Current Account to Savings","SAW"
"7723109118",6.83,1457186438487,"Transfer from Current Account to Savings","SAW"
"7723109118",2.07,1457204631899,"Brenda Ward","CAD"
"4899369886039161",-6.33,1457238312279,"Cancer Research","CCW"
"7723109118",-68.15,1457215352221,"Payment received thank you","CCD"
"4899369886039161",68.15,1457237700810,"Payment received thank you","CCD"
"7723109118",-65.05,1457273190809,"Payment received thank you","CCD"
"4899369886039161",65.05,1457207285391,"Payment received thank you","CCD"
"4899369886039161",-10.23,1457256869346,"Arriva Wales","CCW"
"4899369886039161",-22.68,1457234365833,"Groupon","CCW"
"4899369886039161",-22.22,1457250632133,"Sports Direct","CCW"
"7723109118",-47.31,1457269050751,"Payment received thank you","CCD"
"4899369886039161",47.31,1457238778288,"Payment received thank you","CCD"
"7723109118",-11.24,1457205855610,"Payment received thank you","CCD"
"4528795504846924",11.24,1457227698061,"Payment received thank you","CCD"
"4528795504846924",-9.82,1457272772170,"Oxfam","CCW"
"71869266",-0.73,1457251742718,"Transfer from Current Account to Savings","SAW"
"7723109118",0.73,1457217303015,"Transfer from Current Account to Savings","SAW"
"7723109118",-9.53,1457321714165,"Subway","CAW"
"7723109118",-18.87,1457310285056,"Lush","CAW"
"7723109118",-41.17,1457334351072,"Lidl","CAW"
"7723109118",-2,1457322452687,"Groupon","CAW"
"7723109118",-0.01,1457327762367,"RSPCA","CAW"
"4528795504846924",-3.51,1457310201530,"Save the Children","CCW"
"4528795504846924",-0.01,1457283154062,"Barclaycard","CCW"
"7723109118",-9.82,1457401585510,"Lidl","CAW"
"7723109118",-125.43,1457435570657,"Payment received thank you","CCD"
"4899369886039161",125.43,1457450137435,"Payment received thank you","CCD"
"00972013",0,1457441550699,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1457443883571,"Transfer from Current Account to Savings","SAW"
"4899369886039161",-11.52,1457529142144,"Cancer Research","CCW"
"4899369886039161",-12.91,1457526372431,"Bodyshop","CCW"
"7723109118",-15.34,1457526971202,"Payment received thank you","CCD"
"4528795504846924",15.34,1457483427299,"Payment received thank you","CCD"
"4528795504846924",-10.95,1457485165912,"Wonga","CCW"
"7723109118",-18,1457577478349,"Lush","CAW"
"4899369886039161",-4.09,1457618697548,"Odeon Cinemas","CCW"
"4899369886039161",-0.01,1457546644172,"WWF","CCW"
"7723109118",-5.53,1457738958162,"Churchill Insurance","D/D"
"4528795504846924",-3.08,1457788424564,"Arriva Wales","CCW"
"4899369886039161",-19.95,1457809982794,"Supercuts","CCW"
"4899369886039161",-4.52,1457823351516,"Cancer Research","CCW"
"4528795504846924",-9.21,1457825442550,"Matalan","CCW"
"4528795504846924",-20.23,1457826109398,"Cancer Research","CCW"
"7723109118",0.08,1457932935745,"Interest","CAD"
"4899369886039161",-0.01,1457958855223,"RSPCA","CCW"
"4899369886039161",-5.79,1457966469696,"Shelter","CCW"
"71869266",-9.57,1457933164732,"Transfer from Current Account to Savings","SAW"
"7723109118",9.57,1457965155006,"Transfer from Current Account to Savings","SAW"
"7723109118",-3.48,1458047489579,"NBS Personal Loan","D/D"
"7723109118",-480,1458002968351,"Rent","D/D"
"4899369886039161",-17.81,1458036290400,"Odeon Cinemas","CCW"
"4899369886039161",-15.58,1458023264916,"Superdrug","CCW"
"4899369886039161",-16.64,1458027113518,"Lush","CCW"
"4899369886039161",-8.47,1458021831511,"Subway","CCW"
"7723109118",3.73,1458060745285,"Brenda Ward","CAD"
"4899369886039161",-17.23,1458132019183,"Lush","CCW"
"71869266",-3.11,1458072493972,"Transfer from Current Account to Savings","SAW"
"7723109118",3.11,1458091127397,"Transfer from Current Account to Savings","SAW"
"4899369886039161",-34.43,1458160868985,"Odeon Cinemas","CCW"
"4899369886039161",-0.01,1458204838807,"Bodyshop","CCW"
"00972013",0,1458189215151,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1458150459393,"Transfer from Current Account to Savings","SAW"
"7723109118",0.51,1458421389985,"Alan Scott","CAD"
"7723109118",10.9,1458607914465,"Nicole Bailey","CAD"
"7723109118",4.61,1458663776449,"Lori Alexander","CAD"
"7723109118",-30.21,1458810044914,"Three Mobile","D/D"
"7723109118",-0.13,1458748837688,"Virgin Media","D/D"
"7723109118",0.68,1458792194212,"Alan Scott","CAD"
"71869266",-1.25,1458773530052,"Transfer from Current Account to Savings","SAW"
"7723109118",1.25,1458756364889,"Transfer from Current Account to Savings","SAW"
"00972013",0,1458858689934,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1458853159875,"Transfer from Current Account to Savings","SAW"
"7723109118",1600,1458975404551,"Salary BACS Payment","BAC"
"7723109118",-14.13,1458997073399,"Primark","CAW"
"7723109118",5.35,1458993927371,"Denise Patterson","CAD"
"7723109118",1.43,1458980359671,"Brenda Ward","CAD"
"7723109118",-12.95,1458961192851,"Odeon Cinemas","CAW"
"7723109118",-0.01,1458921321243,"Odeon Cinemas","CAW"
"7723109118",-2.76,1458952430629,"Shelter","CAW"
"4899369886039161",-4.18,1458927500788,"Wonga","CCW"
"7723109118",3.05,1459089125135,"Nicole Bailey","CAD"
"7723109118",-0.01,1459059242363,"Primark","CAW"
"7723109118",5.97,1459117381264,"Lori Alexander","CAD"
"71869266",-1.11,1459171742785,"Transfer from Current Account to Savings","SAW"
"7723109118",1.11,1459177865553,"Transfer from Current Account to Savings","SAW"
"7723109118",-36.75,1459189169707,"McColls","CAW"
"7723109118",-8.12,1459221389998,"Arriva Wales","CAW"
"7723109118",9.18,1459213255004,"Interest","CAD"
"7723109118",-51.63,1459208882531,"Payment received thank you","CCD"
"4899369886039161",51.63,1459196400589,"Payment received thank you","CCD"
"7723109118",-161.33,1459245663228,"Payment received thank you","CCD"
"4528795504846924",161.33,1459203089991,"Payment received thank you","CCD"
"4528795504846924",-7.54,1459247559398,"Primark","CCW"
"4528795504846924",-8.34,1459225173964,"WWF","CCW"
"4528795504846924",-0.01,1459225790381,"Lidl","CCW"
"71869266",-0.01,1459237701028,"Transfer from Current Account to Savings","SAW"
"7723109118",0.01,1459235488006,"Transfer from Current Account to Savings","SAW"
"00972013",0,1459234916743,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1459258260476,"Transfer from Current Account to Savings","SAW"
"7723109118",-0.01,1459285394808,"Subway","CAW"
"7723109118",-2.64,1459303814544,"National Express","CAW"
"7723109118",-17.58,1459315711565,"Spotify","CAW"
"7723109118",-5.52,1459270609356,"Hitachi Personal Finance","CAW"
"4899369886039161",-7.36,1459335852963,"Shelter","CCW"
"7723109118",-295.9,1459276619213,"Payment received thank you","CCD"
"4899369886039161",295.9,1459289599496,"Payment received thank you","CCD"
"7723109118",-2.87,1459359702998,"Oxfam","CAW"
"4899369886039161",-17.99,1459420144646,"Subway","CCW"
"4899369886039161",-37.63,1459399685413,"Odeon Cinemas","CCW"
"4899369886039161",-0.01,1459420430425,"Odeon Cinemas","CCW"
"4899369886039161",-1.52,1459367147984,"National Express","CCW"
"7723109118",-20.84,1459499573899,"McColls","CAW"
"4528795504846924",-14.15,1459455400811,"RSPCA","CCW"
"4528795504846924",-0.18,1459495408100,"Shelter","CCW"
"00972013",0,1459547051984,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1459570781422,"Transfer from Current Account to Savings","SAW"
"7723109118",-0.01,1459642838214,"American Express","CAW"
"4899369886039161",-10.13,1459696874959,"Save the Children","CCW"
"4528795504846924",-11.26,1459669609070,"Sports Direct","CCW"
"4528795504846924",-0.01,1459621962076,"RSPCA","CCW"
"7723109118",-28.4,1459694952991,"Payment received thank you","CCD"
"4528795504846924",28.4,1459679844643,"Payment received thank you","CCD"
"7723109118",-68.76,1459658872704,"Payment received thank you","CCD"
"4528795504846924",68.76,1459633635117,"Payment received thank you","CCD"
"7723109118",0.1,1459771483025,"Alan Scott","CAD"
"4899369886039161",-17.1,1459779129816,"Spotify","CCW"
"7723109118",-2.98,1459792771362,"Shelter","CAW"
"7723109118",-18.2,1459807465347,"Superdrug","CAW"
"4528795504846924",-13.11,1459859153641,"McColls","CCW"
"7723109118",-8.14,1459877767192,"American Express","CAW"
"7723109118",5.63,1459888124750,"Brenda Ward","CAD"
"4899369886039161",-23.45,1459907427438,"Lidl","CCW"
"4528795504846924",-18.18,1459873148541,"McColls","CCW"
"00972013",29.76,1459879801773,"Transfer from Savings to Current Account","SAD"
"7723109118",-29.76,1459896953830,"Transfer from Savings to Current Account","SAD"
"4899369886039161",-22.56,1459998772919,"Sports Direct","CCW"
"7723109118",5.88,1460047343403,"Nicole Bailey","CAD"
"7723109118",-21.58,1460059533804,"Subway","CAW"
"7723109118",-8.18,1460060924227,"American Express","CAW"
"7723109118",-40.78,1460074995932,"Payment received thank you","CCD"
"4899369886039161",40.78,1460104384194,"Payment received thank you","CCD"
"4528795504846924",-18.97,1460084622835,"Lidl","CCW"
"7723109118",-8.79,1460139922337,"Cancer Research","CAW"
"7723109118",-22.75,1460176937282,"Lidl","CAW"
"7723109118",-4.55,1460178421105,"WWF","CAW"
"7723109118",-10.95,1460195505727,"National Express","CAW"
"4899369886039161",-0.5,1460215832126,"Wonga","CCW"
"4899369886039161",-11.25,1460136708985,"MegaBus","CCW"
"00972013",-18.66,1460166687718,"Transfer from Current Account to Savings","SAW"
"7723109118",18.66,1460205109887,"Transfer from Current Account to Savings","SAW"
"4528795504846924",-2.83,1460279156924,"RSPCA","CCW"
"7723109118",-15.91,1460292493765,"Payment received thank you","CCD"
"4528795504846924",15.91,1460266713465,"Payment received thank you","CCD"
"4528795504846924",-0.01,1460265819561,"Arriva Wales","CCW"
"4528795504846924",-7.67,1460245836591,"RSPCA","CCW"
"71869266",-1.94,1460289876978,"Transfer from Current Account to Savings","SAW"
"7723109118",1.94,1460248855690,"Transfer from Current Account to Savings","SAW"
"7723109118",-9.94,1460380818092,"Wonga","CAW"
"7723109118",-25.88,1460346672664,"Groupon","CAW"
"7723109118",-0.01,1460369324480,"Primark","CAW"
"7723109118",-11.14,1460342041754,"Sports Direct","CAW"
"7723109118",-29.63,1460366409104,"Sports Direct","CAW"
"7723109118",-3.55,1460381555450,"Wonga","CAW"
"7723109118",-27.44,1460323789237,"Supercuts","CAW"
"7723109118",-5.53,1460423685345,"Churchill Insurance","D/D"
"7723109118",-5.59,1460421014021,"RSPCA","CAW"
"4899369886039161",-1.61,1460410918484,"RSPCA","CCW"
"4528795504846924",-17.09,1460450126207,"Supercuts","CCW"
"71869266",-8.75,1460422282213,"Transfer from Current Account to Savings","SAW"
"7723109118",8.75,1460411872616,"Transfer from Current Account to Savings","SAW"
"7723109118",-0.53,1460511252172,"Barclaycard","CAW"
"7723109118",-24.96,1460548130324,"Lidl","CAW"
"7723109118",13.12,1460479329825,"Denise Patterson","CAD"
"7723109118",-3.48,1460491546690,"Supercuts","CAW"
"4899369886039161",-2.74,1460488480923,"Barclaycard","CCW"
"7723109118",-14.78,1460554518781,"Payment received thank you","CCD"
"4528795504846924",14.78,1460512262207,"Payment received thank you","CCD"
"4528795504846924",-8.81,1460522419221,"Cancer Research","CCW"
"71869266",-3.95,1460480114142,"Transfer from Current Account to Savings","SAW"
"7723109118",3.95,1460493153060,"Transfer from Current Account to Savings","SAW"
"00972013",-6.62,1460511366059,"Transfer from Current Account to Savings","SAW"
"7723109118",6.62,1460533865385,"Transfer from Current Account to Savings","SAW"
"7723109118",-21.03,1460587777874,"Primark","CAW"
"7723109118",1.32,1460589599026,"Denise Patterson","CAD"
"7723109118",-21.14,1460621462952,"Supercuts","CAW"
"4899369886039161",-0.01,1460599886284,"WWF","CCW"
"4899369886039161",-8.38,1460620568287,"Cancer Research","CCW"
"7723109118",-3.48,1460726072562,"NBS Personal Loan","D/D"
"7723109118",-480,1460668385553,"Rent","D/D"
"4528795504846924",-4.94,1460705749627,"Superdrug","CCW"
"4899369886039161",-10.89,1460751999626,"Wonga","CCW"
"4899369886039161",-0.72,1460785270958,"American Express","CCW"
"4899369886039161",-0.01,1460844599477,"Arriva Wales","CCW"
"4899369886039161",-27.39,1460840840830,"Lush","CCW"
"4899369886039161",-22.7,1460899533202,"Odeon Cinemas","CCW"
"4899369886039161",-22.52,1460848008230,"Matalan","CCW"
"4899369886039161",-14.45,1460824290058,"Supercuts","CCW"
"4899369886039161",-34.5,1460897201878,"Groupon","CCW"
"4899369886039161",-8.54,1460844992308,"American Express","CCW"
"4899369886039161",-3.58,1460837927772,"National Express","CCW"
"4899369886039161",-12.54,1460922225035,"Matalan","CCW"
"4899369886039161",-6.96,1461024750230,"Hitachi Personal Finance","CCW"
"7723109118",16.23,1461110030046,"Brenda Ward","CAD"
"71869266",-0.83,1461135828721,"Transfer from Current Account to Savings","SAW"
"7723109118",0.83,1461088821401,"Transfer from Current Account to Savings","SAW"
"00972013",-0.27,1461192156870,"Transfer from Current Account to Savings","SAW"
"7723109118",0.27,1461235931734,"Transfer from Current Account to Savings","SAW"
"7723109118",0.28,1461264694047,"Alan Scott","CAD"
"7723109118",0.67,1461289076720,"Nicole Bailey","CAD"
"4899369886039161",-10.68,1461287283560,"McColls","CCW"
"7723109118",3.91,1461353495767,"Nicole Bailey","CAD"
"4899369886039161",-5.45,1461418489756,"Shelter","CCW"
"00972013",-4.210000000000001,1461416099024,"Transfer from Current Account to Savings","SAW"
"7723109118",4.210000000000001,1461412683690,"Transfer from Current Account to Savings","SAW"
"7723109118",-30.21,1461432887179,"Three Mobile","D/D"
"7723109118",-0.13,1461426711080,"Virgin Media","D/D"
"7723109118",0.61,1461447604254,"Interest","CAD"
"7723109118",8.47,1461466672271,"Interest","CAD"
"7723109118",1600,1461626903022,"Salary BACS Payment","BAC"
"7723109118",-6.28,1461624349288,"Cancer Research","CAW"
"7723109118",-5.47,1461608213701,"Wonga","CAW"
"7723109118",-0.01,1461682141241,"McColls","CAW"
"7723109118",-3.25,1461645742177,"Save the Children","CAW"
"7723109118",-0.01,1461618850460,"Groupon","CAW"
"7723109118",-13.88,1461600497497,"Barclaycard","CAW"
"7723109118",1.6,1461677859017,"Brenda Ward","CAD"
"7723109118",-4.88,1461599888970,"Primark","CAW"
"7723109118",-7.83,1461745832379,"Arriva Wales","CAW"
"7723109118",3.58,1461693869930,"Nicole Bailey","CAD"
"7723109118",-13.65,1461686256652,"Lush","CAW"
"4899369886039161",-0.53,1461760332911,"Shelter","CCW"
"00972013",0,1461768495778,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1461753350777,"Transfer from Current Account to Savings","SAW"
"7723109118",-6.32,1461795713253,"Hitachi Personal Finance","CAW"
"7723109118",-34.44,1461830755954,"Primark","CAW"
"7723109118",-0.01,1461866720394,"Spotify","CAW"
"7723109118",-4.79,1461919331302,"Cancer Research","CAW"
"7723109118",-6.88,1461900714094,"RSPCA","CAW"
"7723109118",-67.72,1461878139148,"Payment received thank you","CCD"
"4528795504846924",67.72,1461889671920,"Payment received thank you","CCD"
"7723109118",-0.01,1461949772190,"Wonga","CAW"
"7723109118",-4.77,1462013555894,"WWF","CAW"
"4528795504846924",-9.45,1462007978922,"Subway","CCW"
"7723109118",-147.43,1461995179943,"Payment received thank you","CCD"
"4528795504846924",147.43,1462026258524,"Payment received thank you","CCD"
"4528795504846924",-22.34,1461959996859,"Spotify","CCW"
"4528795504846924",-2.7,1462013935375,"Oxfam","CCW"
"4528795504846924",-3.94,1461980501901,"Subway","CCW"
"4528795504846924",-0.01,1462027152408,"MegaBus","CCW"
"7723109118",-17.02,1462034353726,"Primark","CAW"
"7723109118",-0.01,1462085315818,"Sports Direct","CAW"
"7723109118",-7.74,1462105486894,"Spotify","CAW"
"7723109118",-5.5,1462077519470,"MegaBus","CAW"
"7723109118",-4.31,1462071097405,"Lush","CAW"
"7723109118",2.32,1462031287398,"Nicole Bailey","CAD"
"4528795504846924",-22.71,1462080931616,"Sports Direct","CCW"
"4528795504846924",-9.8,1462067895183,"McColls","CCW"
"7723109118",-90.23,1462112141034,"Payment received thank you","CCD"
"4528795504846924",90.23,1462075633161,"Payment received thank you","CCD"
"4528795504846924",-11.05,1462064817473,"RSPCA","CCW"
"7723109118",-9.36,1462154773147,"Odeon Cinemas","CAW"
"7723109118",-19.98,1462196496374,"Groupon","CAW"
"7723109118",-9.05,1462164258855,"Subway","CAW"
"71869266",-5.44,1462154278426,"Transfer from Current Account to Savings","SAW"
"7723109118",5.44,1462122318238,"Transfer from Current Account to Savings","SAW"
"7723109118",-6.46,1462231395872,"Primark","CAW"
"7723109118",-20.47,1462242147054,"Odeon Cinemas","CAW"
"4528795504846924",-0.03,1462252997149,"American Express","CCW"
"7723109118",-9.23,1462311758414,"MegaBus","CAW"
"7723109118",-13.26,1462341192816,"Spotify","CAW"
"4899369886039161",-15.17,1462443091693,"Spotify","CCW"
"4528795504846924",-0.11,1462460375396,"Oxfam","CCW"
"7723109118",-92.42,1462479658552,"Payment received thank you","CCD"
"4528795504846924",92.42,1462534029929,"Payment received thank you","CCD"
"4528795504846924",-23.35,1462502637505,"Sports Direct","CCW"
"71869266",-3.31,1462472847748,"Transfer from Current Account to Savings","SAW"
"7723109118",3.31,1462511757092,"Transfer from Current Account to Savings","SAW"
"7723109118",7.49,1462609573577,"Lori Alexander","CAD"
"4899369886039161",-0.01,1462587464853,"Wonga","CCW"
"4528795504846924",-13.02,1462553820012,"Supercuts","CCW"
"4528795504846924",-13.43,1462568681122,"Odeon Cinemas","CCW"
"4528795504846924",-22.33,1462602039528,"Lidl","CCW"
"7723109118",-16.7,1462668760943,"Bodyshop","CAW"
"4528795504846924",-10.57,1462684657599,"Lush","CCW"
"7723109118",-10.72,1462794188152,"Cancer Research","CAW"
"7723109118",-13.14,1462775791941,"Hitachi Personal Finance","CAW"
"7723109118",-27.36,1462804287518,"Odeon Cinemas","CAW"
"7723109118",-18.33,1462770440831,"Spotify","CAW"
"7723109118",-25.75,1462737775412,"Superdrug","CAW"
"7723109118",-6.49,1462760829267,"Barclaycard","CAW"
"4528795504846924",-8.79,1462819886454,"Wonga","CCW"
"4528795504846924",-18.43,1462904410461,"Odeon Cinemas","CCW"
"7723109118",-5.53,1463012215485,"Churchill Insurance","D/D"
"7723109118",8.99,1463145960523,"Denise Patterson","CAD"
"4528795504846924",-0.01,1463114858350,"Wonga","CCW"
"4528795504846924",-3.75,1463141457940,"Hitachi Personal Finance","CCW"
"4528795504846924",-20.7,1463076136512,"Subway","CCW"
"7723109118",-5.46,1463200869242,"RSPCA","CAW"
"4528795504846924",-3.32,1463156081327,"Bodyshop","CCW"
"7723109118",-3.48,1463279083201,"NBS Personal Loan","D/D"
"7723109118",-480,1463272438323,"Rent","D/D"
"4528795504846924",-9.42,1463397644106,"American Express","CCW"
"7723109118",6.64,1463483091690,"Lori Alexander","CAD"
"4528795504846924",-6.79,1463681991470,"National Express","CCW"
"4899369886039161",-5.16,1463830873479,"Save the Children","CCW"
"00972013",0,1463865787849,"Transfer from Current Account to Savings","SAW"
"7723109118",0,1463858981885,"Transfer from Current Account to Savings","SAW"
"7723109118",-30.21,1464040011026,"Three Mobile","D/D"
"7723109118",-0.13,1464076355705,"Virgin Media","D/D"
"7723109118",4.02,1464097765442,"Interest","CAD"
"7723109118",1600,1464240063656,"Salary BACS Payment","BAC"
"7723109118",-0.01,1464209863821,"American Express","CAW"
